:START_ID,:END_ID,:TYPE
P1,W1,HAS_PROCESS
W1,R1,ENCOUNTERS
R1,L1,LEARNED_AS
R1,S1,MITIGATED_BY
W1,L1,MUST_CHECK
P2,W2,HAS_PROCESS
W2,R2,ENCOUNTERS
R2,L2,LEARNED_AS
R2,S2,MITIGATED_BY
W2,L2,MUST_CHECK
P3,W3,HAS_PROCESS
W3,R3,ENCOUNTERS
R3,L3,LEARNED_AS
R3,S3,MITIGATED_BY
W3,L3,MUST_CHECK
P4,W4,HAS_PROCESS
W4,R4,ENCOUNTERS
R4,L4,LEARNED_AS
R4,S4,MITIGATED_BY
W4,L4,MUST_CHECK
